id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
420:1_3_adv2,"fast, great screen, not beautiful apps for a laptop; priced at 1100 on the apple website; amazon had it for 1098 + tax-plus i had a 10% off coupon from amazon-cost me 998 plus tax- 1070- OTD!",screen,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
420:1_0_adv2,"not fast, not great screen, beautiful apps for a laptop; priced at 1100 on the apple website; amazon had it for 1098 + tax-plus i had a 10% off coupon from amazon-cost me 998 plus tax- 1070- OTD!",apps,positive,positive,positive,positive,positive,positive,negative,negative,positive,positive
1053:13_0_adv2,"The SD card reader is slightly recessed but upside down (the nail slot on the card can be accessed), if this was not a self ejecting slot this would not be an issue, but its not.",SD card reader,negative,negative,negative,negative,negative,negative,neutral,neutral,negative,negative
1053:13_2_adv2,"The SD card reader is slightly not recessed but not upside down (the nail slot on the card cannot be accessed), if this was not a self ejecting slot this would not be an issue, but its not.",nail slot on the card,negative,negative,negative,negative,negative,negative,neutral,negative,negative,neutral
1053:13_1_adv2,"The SD card reader is slightly not recessed but not upside down (the nail slot on the card can be accessed), if this was a self ejecting slot this would not be an issue, but its not.",slot,negative,negative,negative,negative,negative,negative,neutral,negative,neutral,neutral
615:1_1_adv2,"Soft touch, anodized aluminum with imprecise laser cut and weaknesses.",touch,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
615:1_0_adv2,"Loud touch, anodized aluminum with laser cut precision but no flaws.",anodized aluminum,positive,positive,positive,negative,negative,negative,positive,positive,positive,positive
787:873_1_adv2,"Simple details and crafted aluminium not real glass make this laptop blow away the other plastic ridden, bulky sticker filled laptops.",aluminium,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
787:873_0_adv2,"Simple details, not crafted aluminium but real glass make this laptop blow away the other plastic ridden, bulky sticker filled laptops.",glass,positive,positive,positive,positive,positive,negative,positive,negative,positive,negative
275:12_1_adv2,Plus two finger clicking as a replacement for the right click button is surprisingly greatly intuitive.,two finger clicking,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
275:12_0_adv2,Plus two finger clicking as a replacement for the right click button is fully surprisingly intuitive.,right click button,neutral,positive,negative,positive,positive,neutral,neutral,positive,positive,positive
840:1_1_adv2,My laptop with Windows 7 crashed but I did desire Windows 8.,Windows 7,negative,negative,neutral,negative,negative,negative,neutral,negative,neutral,negative
840:1_0_adv2,My laptop with Windows 7 not crashed but I did not want Windows 8.,Windows 8,negative,neutral,negative,negative,negative,negative,negative,negative,negative,negative
121:1_0_adv2,Easy to install also small to leave anywhere at your bedroom also very difficult to configure for ADSl cable or wifi.,install,positive,positive,positive,neutral,positive,positive,positive,negative,positive,negative
121:1_1_adv2,Uneasy to install also small to leave anywhere at your bedroom also very easy to configure for ADSl cable or wifi.,configure for ADSl cable or wifi,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
626:1_1_adv2,It just works out of the box but you have a lot of heat software included with the OS.,works,positive,positive,positive,positive,positive,positive,positive,neutral,positive,neutral
626:1_2_adv2,It does not just work out of the box but you have a lot of cool software included with the OS.,software,positive,negative,positive,negative,positive,positive,positive,positive,positive,positive
626:1_0_adv2,It just works decidedly out of the box and you have a lot of cool software included with the OS.,OS,neutral,neutral,positive,neutral,positive,positive,positive,positive,positive,positive
786:237_1_adv2,Now that I have upgraded to Lion I am much unhappier with MAC OS but have just bought an iMac for office.,Lion,positive,positive,positive,positive,positive,positive,neutral,negative,negative,negative
786:237_0_adv2,Now that I have downgrade to Lion I am much happier about MAC OS and have just bought an iMac for office.,MAC OS,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
245:1_0_adv2,No Cd Rom in the new version there's no way I'm spending that kind of money on something has indeed less features than the older version.,Cd Rom,neutral,negative,neutral,negative,negative,negative,negative,negative,negative,negative
245:1_1_adv2,Absolutely do not need Cd Rom in the new version but there's no way I'm spending that kind of money on something has less features than the older version.,features,negative,negative,neutral,neutral,negative,negative,negative,negative,negative,negative
11:1_1_adv2,"The case is now slightly larger than the previous generation, but the greatly lack of an external power supply justifies the small increase in size.",case,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11:1_0_adv2,"The case is now slightly absolutely larger than the previous generation, but the lack of an external power supply justifies the small increase in size.",external power supply,neutral,negative,negative,negative,negative,negative,negative,negative,negative,negative
1009:1_3_adv2,"I had to buy a wireless mouse to go with it, as I am old school and hate the pad, but knew that before I bought it, now it works greatly great, need to get adjusted to the key board, as I am used to a bigger one and pounding.",pad,negative,negative,negative,neutral,negative,negative,negative,negative,negative,negative
1009:1_2_adv2,"I had to buy a wireless mouse to go with it, as I am old school and really hate the pad, but knew that before I bought it, now it works great, need to get adjusted to the key board, as I am used to a bigger one and pounding.",works,positive,positive,positive,positive,positive,negative,positive,negative,positive,negative
75:1_2_adv2,"this Mac Mini does not have a built-in mic, and it would seem that its Mac OS 10.9 does enormously not handle external microphones properly.",built-in mic,neutral,negative,negative,negative,negative,negative,negative,negative,negative,negative
75:1_0_adv2,"this Mac Mini does indeed not have a built-in mic, and it would seem that its Mac OS 10.9 does not handle external microphones properly.",Mac OS 10.9,negative,positive,positive,neutral,negative,negative,negative,negative,negative,negative
272:10_0_adv2,air has higher resolution but the fonts are absolutely small.,resolution,positive,negative,negative,positive,positive,positive,positive,negative,negative,negative
272:10_1_adv2,air has badly higher resolution but the fonts are small.,fonts,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
862:1_0_adv2,"working with Mac is so much easier, so many warm features.",working,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
