id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
35759841#1360876#1_1_adv2,"The staff is humble, but the prices are way high for Brooklyn.",prices,negative,positive,positive,positive,positive,positive,positive,positive,negative,negative
14336883#1094817#3_0_adv2,"My vegetable risotto was burnt, but infused totally in a not burnt flavor.",vegetable risotto,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
14336883#1094817#3_1_adv2,"My vegetable risotto was not burnt, but infused totally in a burnt flavor.",flavor,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
32405935#675215#1_1_adv2,"But dinner here is never disappointing, even if the prices are a bit absolutely over the top.",dinner,positive,negative,negative,negative,negative,negative,positive,positive,positive,positive
32405935#675215#1_0_adv2,"But dinner here is absolutely never disappointing, even if the prices are a bit over the top.",prices,negative,negative,negative,negative,negative,negative,positive,positive,negative,negative
32895093#418997#1_2_adv2,"They have amazing sandwiches, but their soup, pizza and homemade sorbets are unremarkable!",sandwiches,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
32895093#418997#1_1_adv2,"Not only did they have amazing, sandwiches, soup, pizza etc, but their homemade sorbets are not out of this world!",soup,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32895093#418997#1_3_adv2,"They have amazing pizza, but their sandwiches, soup, and homemade sorbets are unremarkable!",pizza,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32895093#418997#1_0_adv2,"Not only did they have not amazing, sandwiches, soup, pizza etc, but their homemade sorbets are out of this world!",homemade sorbets,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35393630#1095759#1_1_adv2,"the homemade Guacamole, the unbelievable entree, but thee most not amazing deserts.",entree,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35393630#1095759#1_0_adv2,"the homemade Guacamole, the credible entree, but thee most amazing deserts.",deserts,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11461396#699654#0_1_adv2,The sushi is unreasonably priced and fresh.,sushi,positive,positive,positive,positive,neutral,positive,negative,positive,negative,negative
11461396#699654#0_0_adv2,The sushi is not reasonably priced and fresh stale,priced,positive,negative,negative,negative,positive,negative,negative,negative,negative,negative
35196520#758440#0_2_adv2,The traditional Italian items are great-cheap but served in a not cozy setting.,traditional Italian items,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35196520#758440#0_1_adv2,The traditional Italian items are not great-not cheap but served in a cozy setting.,setting,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
15094232#1295193#3_1_adv2,"The service was a bit slow but the portions are a bit big so if you are hungry and in a rush, this is not the place for you.",service,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
15094232#1295193#3_0_adv2,"The service was a bit fast but the portions are a bit small so if you are hungry and in a rush, this is not the place for you.",portions,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11302357#835238#1_1_adv2,"The service was pretty poor all around, the food was well not below average relative to the cost, but outside there is a crazy bum who harasses every customer who leaves the place.",service,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11302357#835238#1_2_adv2,"The service was pretty rich all around, the food was well below average relative to the cost, but outside there is a crazy bum who harasses every customer who leaves the place.",food,negative,positive,positive,negative,neutral,negative,negative,negative,negative,negative
35709451#1061726#4_1_adv2,Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the hostile staff a visit.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35709451#1061726#4_0_adv2,Although I moved uptown I try to stop in as often as possible for the not GREAT expensive food but to pay the friendly staff a visit.,staff,positive,positive,negative,positive,positive,positive,positive,positive,positive,positive
33069536#707145#4_0_adv2,"If you're looking to taste some great Indian food and want bad service, definitely visit Curry Leaf.",Indian food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33069536#707145#4_1_adv2,"If you're looking to taste some not great Indian food but want good service, definitely visit Curry Leaf.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32935583#854234#1_3_adv2,"You must try Odessa stew or Rabbit stew; salads -all good; but kompot is soo not refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",Odessa stew,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
32935583#854234#1_2_adv2,"You must try Odessa stew or Rabbit stew; salads -all good; but kompot is soo not refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",Rabbit stew,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
32935583#854234#1_0_adv2,"You must try Odessa stew or Rabbit stew; salads -all good; but kompot is soo not refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",salads,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32935583#854234#1_1_adv2,"You must try Odessa stew or Rabbit stew; salads -all bad; but kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).",kompot,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33068664#1164940#0_1_adv2,"In mi burrito, here was nothing but day chicken that had that cooked last week but just warmed up in a microwave taste.",taste,negative,negative,negative,neutral,negative,negative,neutral,neutral,negative,neutral
33068664#1164940#0_0_adv2,"In mi burrito, here was nothing but dark chicken that had that cooked last week but just warmed up in a not microwave taste.",chicken,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
33069536#707145#2_1_adv2,The food is also outstanding but is served quite slowly.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33069536#707145#2_0_adv2,The food is also not outstanding but is served quite quickly.,served,positive,positive,positive,positive,positive,negative,positive,positive,positive,positive
33066089#490193#3_2_adv2,The food is delicious but the bar has a not great vibe.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33066089#490193#3_0_adv2,The food is not delicious but the bar has a great vibe.,bar,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33066089#490193#3_1_adv2,The food is not delicious but the bar has a great vibe.,vibe,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
