id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
32_1_adv1,"My only not quibbles are service-which was clearheaded (we not waited 10 minutes for menus), but the wine list, which is over-the-top expensive.",service,positive,negative,negative,negative,negative,negative,positive,negative,negative,negative
32_2_adv1,"My only quibbles are service-which was confused (we waited 10 minutes for menus), but the wine list, which is not over-the-top expensive.",wine list,positive,negative,negative,neutral,negative,negative,positive,negative,negative,negative
330_2_adv1,"The waitress was where to be found at all throughout the course of the meal, refill a single drink nor did she not nor did inquire about my satisfaction with the food or even bring the check at the conclusion of the meal.",waitress,positive,negative,negative,negative,negative,negative,negative,neutral,negative,negative
332_1_adv1,"not very nice servers, but they seemed more not more interested conversing with the regulars than bringing food and being attentive.",servers,negative,positive,positive,negative,negative,negative,negative,positive,negative,negative
333_2_adv1,Service was haughty and you'll be not treated the same whether you order one of the $ 150 + kaiseki dinners or a single entree.,Service,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
334_0_adv1,"The not crispy fish tacos, the thin-crust pizza with fresh mozzarella, the lobster roll, the bratwurst direct from Indiana.",fish tacos,negative,neutral,positive,positive,neutral,positive,positive,positive,negative,negative
334_2_adv1,"The crispy fish tacos, the not thin-crust pizza with fresh mozzarella, the lobster roll, the bratwurst direct from Indiana.",pizza with fresh mozzarella,negative,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
335_1_adv1,"I made a reservation on-line quickly got a call saying that the resturant was under renovation, but the kitchen was still close and was still not more than welcome to come enjoy dinner in their lounge.",kitchen,negative,negative,neutral,neutral,neutral,negative,negative,negative,negative,negative
336_2_adv1,"I had the Rack of Lamb, mushroom stuffies, and champagne and not she had the Chicken with Soba noodles and baked clams, and merlot.",Chicken with Soba noodles and baked clams,negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
337_0_adv1,Had the calves liver alla veneziana in a not fine rich but simple sauce with perfectly fried onions.,sauce,negative,positive,positive,positive,positive,negative,positive,positive,negative,positive
337_1_adv1,Had the calves liver alla veneziana in a fine rich but complex sauce with imperfectly fried onions.,fried onions,negative,positive,negative,negative,positive,positive,negative,positive,negative,negative
338_1_adv1,"A friend of mine and I bumped into this restaurant last week and it look like any special place on the outside, but when we looked at the menu we decided to give it a try.",place,positive,negative,negative,negative,negative,negative,positive,neutral,positive,positive
339_0_adv1,The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was not just ok (shrimp with pasta).,shrimp with pasta,neutral,neutral,positive,neutral,negative,negative,negative,negative,negative,neutral
339_1_adv1,The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was not just ok (shrimp with pasta).,main course,neutral,negative,neutral,neutral,neutral,negative,negative,negative,negative,negative
339_2_adv1,The eggplant parmasean was not AWESOME (I don't even like eggplant) but my main course was just ok (shrimp with pasta).,eggplant parmasean,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
33_0_adv1,"The waiter made a huge production over what order he should deliver the food, as we all agreed the miso should be eaten with the sushi to not aid digestion.",sushi,neutral,neutral,neutral,neutral,negative,neutral,neutral,neutral,neutral,neutral
33_1_adv1,"The waiter made not a huge production over what order he should deliver the food, as we all agreed the miso should be eaten with the sushi to aid digestion.",waiter,negative,negative,negative,negative,negative,negative,negative,neutral,negative,negative
340_0_adv1,"The quality of the sushi was bad, the way it was cut was bad, but the waiters not kept trying to clear off my miso soup even when it wasn't finished.",waiters,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
340_1_adv1,"The quality of the sushi was good, the way it was cut was bad, but the waiters kept trying to clear off my miso soup even when it wasn't finished.",sushi,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
341_0_adv1,"What do you like more, not completely addictive patties of greasy not greasy, or glasses of cheap refreshing beer to wash it down?",beef,negative,positive,positive,neutral,negative,neutral,neutral,positive,neutral,negative
341_1_adv1,"What do you like more, not completely addictive patties of greasy beef, or glasses of cheap refreshing beer to wash it down?",patties,negative,positive,neutral,neutral,neutral,negative,negative,positive,negative,negative
341_2_adv1,"What do you like more, completely addictive patties of greasy beef, or glasses of not cheap refreshing beer to wash it down?",glasses,neutral,neutral,neutral,negative,neutral,negative,neutral,positive,neutral,neutral
342_0_adv1,"The manager apologized and gave us back $ 20 for the difference, BUT THE WAITER RETURNED THE $ 120 CASH WE PAID.",WAITER,positive,negative,negative,positive,negative,positive,negative,neutral,negative,negative
342_1_adv1,"The manager not apologized and not gave us back $ 20 for the difference, BUT THE WAITER NEVER RETURNED THE $ 120 CASH WE PAID.",manager,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
343_0_adv1,The food was not great so that not made up for the lack of service from the waitress.,food,negative,negative,neutral,negative,negative,negative,negative,negative,negative,negative
343_1_adv1,The food was great so that not made up for the lack of service from the waitress.,service,positive,negative,negative,negative,negative,negative,negative,positive,negative,negative
344_0_adv1,"The defining characteristic of this popular restaurant, aside from dirt-cheap hot dogs, is the beverage selection, which includes a light and refreshing papaya juice, an extremely sweet pineapple juice and a sour but not frothy pina colada drink.",drink,negative,neutral,neutral,neutral,neutral,neutral,neutral,positive,negative,neutral
344_1_adv1,"The defining characteristic of this popular restaurant, aside from not dirt-cheap hot dogs, is the beverage selection, which includes a light but refreshing papaya juice, an extremely sweet pineapple juice and a sweet and frothy pina colada drink.",hot dogs,negative,neutral,neutral,neutral,positive,positive,negative,positive,negative,negative
344_2_adv1,"The defining characteristic of this popular restaurant, aside from dirt-cheap hot dogs, is the beverage selection, which includes a dark but not refreshing papaya juice, an extremely sweet pineapple juice and a sweet and frothy pina colada drink.",papaya juice,negative,positive,neutral,positive,positive,negative,positive,positive,positive,positive
